ID,DIS,VN,HH,B01,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18A,B18B,B19,B20A,B20B,member_id,B05_bin,strata,cluster,PVO,HHWT,male_adult,female_adult,child,education_level
4244,5,41,11,3,3,1,25,2,997,997,997,2,2,4,997,997,997,997,1,2,4,997,997, ,5411103,6,43,541,2,15.75,1,0,0,2
4244,5,41,11,4,3,1,23,2,997,997,997,2,2,4,997,997,997,997,1,2,4,2,997, ,5411104,5,43,541,2,15.75,1,0,0,2
4244,5,41,11,5,3,1,20,2,997,997,997,2,2,4,997,997,997,997,1,2,3,1, ,3,5411105,5,43,541,2,15.75,1,0,0,2
4244,5,41,11,6,3,1,18,2,997,997,997,2,2,4,997,997,997,997,1,1,7,1,1,6,5411106,4,43,541,2,15.75,1,0,0,1
4244,5,41,11,7,3,1,15,2,997,997,997,2,2,4,1,2,1,1,1,2,2,1,2,1,5411107,4,43,541,2,15.75,0,0,1,2
4244,5,41,11,8,3,2,12, ,997,997,997,2,2,997,1,2,1,1,1,1,7,1,1,6,5411108,3,43,541,2,15.75,0,0,1,1
4245,5,41,12,1,1,1,42,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,5411201,9,43,541,2,15.75,1,0,0,0
4245,5,41,12,2,3,2,37,1,997,997,1,2,1,1,997,997,997,997,2,997, ,997,997, ,5411202,8,43,541,2,15.75,0,1,0,0
4245,5,41,12,3,3,2,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5411203,1,43,541,2,15.75,0,0,1,997
4245,5,41,12,4,3,2,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5411204,1,43,541,2,15.75,0,0,1,997
4245,5,41,12,5,3,2,7,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5411205,2,43,541,2,15.75,0,0,1,0
4245,5,41,12,6,3,1,12,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5411206,3,43,541,2,15.75,0,0,1,0
4245,5,41,12,7,3,1,14,2,997,997,997,2,2,997,1,2,1,1,1,1,3,2,997, ,5411207,3,43,541,2,15.75,0,0,1,1
4245,5,41,12,8,9,2,15, ,997,997,1,2,2,4,2,997,2,997,2,997, ,997,997, ,5411208,4,43,541,2,15.75,0,0,1,0
4246,5,41,13,1,1,1,48,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,5411301,10,43,541,2,15.75,1,0,0,0
4246,5,41,13,2,2,2,34,1,997,997,1,2,2,1,997,997,997,997,2,997, ,997,997, ,5411302,7,43,541,2,15.75,0,1,0,0
4246,5,41,13,3,2,2,6,2,997,997,997,997,997,997,1,2,1,1,2,997, ,997,997, ,5411303,2,43,541,2,15.75,0,0,1,0
4246,5,41,13,4,3,1,7,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5411304,2,43,541,2,15.75,0,0,1,0
4246,5,41,13,5,3,2,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5411305,1,43,541,2,15.75,0,0,1,997
4246,5,41,13,6,3,2,12,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5411306,3,43,541,2,15.75,0,0,1,0
4246,5,41,13,7,3,2,10,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5411307,3,43,541,2,15.75,0,0,1,0
4246,5,41,13,8,8,2,8, ,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5411308,2,43,541,2,15.75,0,0,1,0
4247,5,41,14,1,1,2,50,2,997,997,997,1,1,3,997,997,997,997,2,997, ,997,997, ,5411401,11,43,541,2,15.75,0,1,0,0
4247,5,41,14,2,3,2,22,1,997,997,1,2,2,4,997,997,997,997,2,997, ,997,997, ,5411402,5,43,541,2,15.75,0,1,0,0
4247,5,41,14,3,3,1,15,2,997,997,997,2,2,4,1,1,2,997,1,1,5,1,1,4,5411403,4,43,541,2,15.75,0,0,1,1
4247,5,41,14,4,3,2,9,2,997,997,997,2,2,997,1,1,2,997,2,997, ,997,997, ,5411404,2,43,541,2,15.75,0,0,1,0
4247,5,41,14,5,3,2,6,2,997,997,997,997,997,997,1,1,2,997,2,997, ,997,997, ,5411405,2,43,541,2,15.75,0,0,1,0
4247,5,41,14,6,3,2,6,2,997,997,997,997,997,997,1,1,2,997,2,997, ,997,997, ,5411406,2,43,541,2,15.75,0,0,1,0
4248,5,41,16,1,1,2,50,2,997,997,997,1,1,3,997,997,997,997,2,997, ,997,997, ,5411601,11,43,541,2,15.75,0,1,0,0
4248,5,41,16,2,5,2,18,1,997,997,1,2,2,4,997,997,997,997,1,1,5,1,1,5,5411602,4,43,541,2,15.75,0,1,0,1
4248,5,41,16,3,5,2,10,2,997,997,997,2,2,997,2,997,2,997,1,1,4,1,1,3,5411603,3,43,541,2,15.75,0,0,1,1
4248,5,41,16,4,5,2,12,2,997,997,997,2,2,997,2,997,2,997,1,1,7,1,1,6,5411604,3,43,541,2,15.75,0,0,1,1
4248,5,41,16,5,5,1,8,2,997,997,997,2,2,997,2,997,2,997,2,997, ,997,997, ,5411605,2,43,541,2,15.75,0,0,1,0
4248,5,41,16,6,5,2,16,2,997,997,1,2,2,4,2,997,2,997,1,1,6,1,1,5,5411606,4,43,541,2,15.75,0,0,1,1
4248,5,41,16,7,5,2,14,2,997,997,997,2,2,997,2,997,2,997,1,1,4,1,1,3,5411607,3,43,541,2,15.75,0,0,1,1
4248,5,41,16,8,5,2,15, ,997,997,1,2,2,4,2,997,2,997,1,1,7,1,1,6,5411608,4,43,541,2,15.75,0,0,1,1
4250,5,41,15,1,1,1,58,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,5411501,12,43,541,2,15.75,1,0,0,0
4250,5,41,15,2,2,2,48,1,997,997,1,2,2,1,997,997,997,997,2,997, ,997,997, ,5411502,10,43,541,2,15.75,0,1,0,0
4250,5,41,15,3,3,2,14,2,997,997,997,2,2,997,1,2,1,1,1,1,5,1,1,4,5411503,3,43,541,2,15.75,0,0,1,1
4250,5,41,15,4,3,2,12,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5411504,3,43,541,2,15.75,0,0,1,0
4250,5,41,15,5,3,1,10,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5411505,3,43,541,2,15.75,0,0,1,0
4250,5,41,15,6,3,2,8,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5411506,2,43,541,2,15.75,0,0,1,0
4250,5,41,15,7,3,1,6,2,997,997,997,997,997,997,1,2,1,1,2,997, ,997,997, ,5411507,2,43,541,2,15.75,0,0,1,0
4250,5,41,15,8,3,1,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5411508,1,43,541,2,15.75,0,0,1,997
4251,5,41,17,1,1,1,56,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,5411701,12,43,541,2,15.75,1,0,0,0
4251,5,41,17,2,2,2,34,1,997,997,1,2,1,1,997,997,997,997,2,997, ,997,997, ,5411702,7,43,541,2,15.75,0,1,0,0
4251,5,41,17,3,3,2,8,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5411703,2,43,541,2,15.75,0,0,1,0
4251,5,41,17,4,3,2,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5411704,1,43,541,2,15.75,0,0,1,997
4251,5,41,17,5,3,2,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5411705,1,43,541,2,15.75,0,0,1,997
4252,5,41,19,1,1,1,40,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,5411901,9,43,541,2,15.75,1,0,0,0
4252,5,41,19,2,2,2,37,1,997,997,1,2,2,1,997,997,997,997,2,997, ,997,997, ,5411902,8,43,541,2,15.75,0,1,0,0
4252,5,41,19,3,3,1,18,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,5411903,4,43,541,2,15.75,1,0,0,0
4252,5,41,19,4,3,2,4,1,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5411904,1,43,541,2,15.75,0,0,1,997
4252,5,41,19,5,3,2,12,2,997,997,997,2,2,997,1,2,1,1,1,1,4,1, ,3,5411905,3,43,541,2,15.75,0,0,1,1
4252,5,41,19,6,3,2,8,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5411906,2,43,541,2,15.75,0,0,1,0
4252,5,41,19,7,3,2,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5411907,1,43,541,2,15.75,0,0,1,997
4253,5,41,20,1,1,1,32,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,5412001,7,43,541,2,15.75,1,0,0,0
4253,5,41,20,2,2,2,36,1,997,997,1,1,2,1,997,997,997,997,2,997, ,997,997, ,5412002,8,43,541,2,15.75,0,1,0,0
4253,5,41,20,3,3,2,19,2,997,997,1,2,2,4,997,997,997,997,2,997, ,997,997, ,5412003,4,43,541,2,15.75,0,1,0,0
4253,5,41,20,4,3,1,17,2,997,997,997,2,2,4,1,2,1,1,1,1,3,1,1,2,5412004,4,43,541,2,15.75,0,0,1,1
4253,5,41,20,5,3,2,14,2,997,997,997,2,2,997,1,2,1,1,1,1,2,1, ,2,5412005,3,43,541,2,15.75,0,0,1,1
4253,5,41,20,6,3,1,10,2,997,997,997,2,2,997,1,2,1,1,1,1,3,1,1,2,5412006,3,43,541,2,15.75,0,0,1,1
4253,5,41,20,7,3,1,8,2,997,997,997,2,2,997,1,2,1,1,1,1,2,1,1,1,5412007,2,43,541,2,15.75,0,0,1,1
4254,5,41,21,1,1,1,65,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,5412101,14,43,541,2,15.75,1,0,0,0
4254,5,41,21,2,2,2,42,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,5412102,9,43,541,2,15.75,0,1,0,0
4254,5,41,21,3,3,1,26,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,5412103,6,43,541,2,15.75,1,0,0,0
4254,5,41,21,4,3,1,20,2,997,997,997,2,2,4,997,997,997,997,1,1,6,1,1,5,5412104,5,43,541,2,15.75,1,0,0,1
4254,5,41,21,5,3,1,18,2,997,997,997,2,2,4,997,997,997,997,1,1,5,1, ,4,5412105,4,43,541,2,15.75,1,0,0,1
4254,5,41,21,6,3,1,10,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5412106,3,43,541,2,15.75,0,0,1,0
4254,5,41,21,7,3,2,8,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5412107,2,43,541,2,15.75,0,0,1,0
4254,5,41,21,8,3,1,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5412108,1,43,541,2,15.75,0,0,1,997
4254,5,41,21,9,9,2,18, ,997,997,1,2,2,4,997,997,997,997,1,1,4,1,1,3,5412109,4,43,541,2,15.75,0,1,0,1
4254,5,41,21,10,9,1,20,2,997,997,997,2,2,4,997,997,997,997,1,1,6,1,1,5,5412110,5,43,541,2,15.75,1,0,0,1
4254,5,41,21,11,9,1,19,2,997,997,997,2,2,4,997,997,997,997,1,1,7,1, , ,5412111,4,43,541,2,15.75,1,0,0,1
4255,5,41,22,1,1,1,60,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,5412201,13,43,541,2,15.75,1,0,0,0
4255,5,41,22,2,2,2,58,2,997,997,997,2,1,1,997,997,997,997,2,997, ,997,997, ,5412202,12,43,541,2,15.75,0,1,0,0
4255,5,41,22,3,3,2,15,1,997,997,1,2,2,4,1,2,1,1,2,997, ,997,997, ,5412203,4,43,541,2,15.75,0,0,1,0
4255,5,41,22,4,3,1,23,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,5412204,5,43,541,2,15.75,1,0,0,0
4255,5,41,22,5,3,1,20,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,5412205,5,43,541,2,15.75,1,0,0,0
4255,5,41,22,6,3,1,16,2,997,997,997,2,2,4,1,2,1,1,2,997, ,997,997, ,5412206,4,43,541,2,15.75,0,0,1,0
4256,5,41,23,1,1,1,51,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,5412301,11,43,541,2,15.75,1,0,0,0
4256,5,41,23,2,3,2,38,1,997,997,1,2,2,1,997,997,997,997,2,997, ,997,997, ,5412302,8,43,541,2,15.75,0,1,0,0
4256,5,41,23,3,3,1,14,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5412303,3,43,541,2,15.75,0,0,1,0
4256,5,41,23,4,3,2,12,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5412304,3,43,541,2,15.75,0,0,1,0
4256,5,41,23,5,3,2,10,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5412305,3,43,541,2,15.75,0,0,1,0
4256,5,41,23,6,3,2,8,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5412306,2,43,541,2,15.75,0,0,1,0
4256,5,41,23,7,3,1,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5412307,1,43,541,2,15.75,0,0,1,997
4256,5,41,23,8,3,2,6, ,997,997,997,997,997,997,1,2,1,1,2,997, ,997,997, ,5412308,2,43,541,2,15.75,0,0,1,0
4257,5,41,24,1,1,1,39,2,997,997,997,2,1,1,997,997,997,997,2,997, ,997,997, ,5412401,8,43,541,2,15.75,1,0,0,0
4257,5,41,24,2,2,2,37,1,997,997,1,1,2,1,997,997,997,997,2,997, ,997,997, ,5412402,8,43,541,2,15.75,0,1,0,0
4257,5,41,24,3,3,1,13,2,997,997,997,2,2,997,1,2,1,1,1,1,4,1,1,3,5412403,3,43,541,2,15.75,0,0,1,1
4257,5,41,24,4,3,2,10,2,997,997,997,2,2,997,1,2,1,1,1,1,2,1,1,1,5412404,3,43,541,2,15.75,0,0,1,1
4257,5,41,24,5,3,2,8,2,997,997,997,2,2,997,1,2,1,1,1,1,1,2,997, ,5412405,2,43,541,2,15.75,0,0,1,1
4257,5,41,24,6,3,1,6,2,997,997,997,997,997,997,1,2,1,1,2,997, ,997,997, ,5412406,2,43,541,2,15.75,0,0,1,0
4257,5,41,24,7,8,2,8,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5412407,2,43,541,2,15.75,0,0,1,0
4257,5,41,24,8,3,2,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5412408,1,43,541,2,15.75,0,0,1,997
4258,5,41,25,1,1,1,42,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,5412501,9,43,541,2,15.75,1,0,0,0
4258,5,41,25,2,2,2,38,1,997,997,1,2,1,1,997,997,997,997,2,997, ,997,997, ,5412502,8,43,541,2,15.75,0,1,0,0
4258,5,41,25,3,3,2,13,2,997,997,997,2,2,997,1,1,1,1,2,997, ,997,997, ,5412503,3,43,541,2,15.75,0,0,1,0
4258,5,41,25,4,3,1,11,2,997,997,997,2,2,997,1,2,1,1,1,1,4,1,1,3,5412504,3,43,541,2,15.75,0,0,1,1
4258,5,41,25,5,3,2,8,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5412505,2,43,541,2,15.75,0,0,1,0
4258,5,41,25,6,3,1,6,2,997,997,997,997,997,997,1,2,1,1,2,997, ,997,997, ,5412506,2,43,541,2,15.75,0,0,1,0
4258,5,41,25,7,3,2,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5412507,1,43,541,2,15.75,0,0,1,997
4258,5,41,25,8,3,1,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5412508,1,43,541,2,15.75,0,0,1,997
4259,5,41,26,1,1,1,40,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,5412601,9,43,541,2,15.75,1,0,0,0
4259,5,41,26,2,2,2,36,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,5412602,8,43,541,2,15.75,0,1,0,0
4259,5,41,26,3,3,2,12,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5412603,3,43,541,2,15.75,0,0,1,0
4259,5,41,26,4,3,2,10,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5412604,3,43,541,2,15.75,0,0,1,0
4259,5,41,26,5,3,2,8,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5412605,2,43,541,2,15.75,0,0,1,0
4259,5,41,26,6,3,2,5,2,1,2,997,997,997,997,1,2,1,1,2,997, ,997,997, ,5412606,2,43,541,2,15.75,0,0,1,0
4259,5,41,26,7,3,1,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5412607,1,43,541,2,15.75,0,0,1,997
4260,5,41,27,1,1,2,50,2,997,997,997,1,1,3,997,997,997,997,2,997, ,997,997, ,5412701,11,43,541,2,15.75,0,1,0,0
4260,5,41,27,2,3,1,8,2,997,997,997,2,2,997,1,1,2,997,1,1,2,2,997, ,5412702,2,43,541,2,15.75,0,0,1,1
4260,5,41,27,3,3,1,6,2,997,997,997,997,997,997,1,1,2,997,1,1,1,2,997, ,5412703,2,43,541,2,15.75,0,0,1,1
4260,5,41,27,4,3,2,12,2,997,997,997,2,2,997,1,1,2,997,2,997, ,997,997, ,5412704,3,43,541,2,15.75,0,0,1,0
4260,5,41,27,5,3,1,15,2,997,997,997,2,2,4,1,1,2,997,2,997, ,997,997, ,5412705,4,43,541,2,15.75,0,0,1,0
4260,5,41,27,6,3,2,18,1,997,997,1,2,2,4,997,997,997,997,2,997, ,997,997, ,5412706,4,43,541,2,15.75,0,1,0,0
4261,5,41,28,1,1,2,65,2,997,997,997,1,2,3,997,997,997,997,2,997, ,997,997, ,5412801,14,43,541,2,15.75,0,1,0,0
4261,5,41,28,2,9,2,58,1,997,997,997,2,1,3,997,997,997,997,2,997, ,997,997, ,5412802,12,43,541,2,15.75,0,1,0,0
4261,5,41,28,3,3,1,16,2,997,997,997,2,2,4,1,1,2,997,1,1,5,1,1,4,5412803,4,43,541,2,15.75,0,0,1,1
4261,5,41,28,4,3,2,14,2,997,997,997,2,2,997,1,1,2,997,1,1,2,1,1,1,5412804,3,43,541,2,15.75,0,0,1,1
4261,5,41,28,5,3,2,12,2,997,997,997,2,2,997,1,1,2,997,1,1,2,1, ,1,5412805,3,43,541,2,15.75,0,0,1,1
4261,5,41,28,6,3,1,8,2,997,997,997,2,2,997,1,1,2,997,2,997, ,997,997, ,5412806,2,43,541,2,15.75,0,0,1,0
4261,5,41,28,7,3,2,6,2,997,997,997,997,997,997,1,1,2,997,2,997, ,997,997, ,5412807,2,43,541,2,15.75,0,0,1,0
4262,5,41,29,1,1,1,39,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,5412901,8,43,541,2,15.75,1,0,0,0
4262,5,41,29,2,2,2,33,1,997,997,1,2,2,1,997,997,997,997,2,997, ,997,997, ,5412902,7,43,541,2,15.75,0,1,0,0
4262,5,41,29,3,3,2,16,2,997,997,1,2,2,4,1,2,1,1,2,997, ,997,997, ,5412903,4,43,541,2,15.75,0,0,1,0
4262,5,41,29,4,3,2,14,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5412904,3,43,541,2,15.75,0,0,1,0
4262,5,41,29,5,3,2,12,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5412905,3,43,541,2,15.75,0,0,1,0
4262,5,41,29,6,3,1,8,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5412906,2,43,541,2,15.75,0,0,1,0
4262,5,41,29,7,3,1,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5412907,1,43,541,2,15.75,0,0,1,997
4262,5,41,29,8,3,1,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5412908,1,43,541,2,15.75,0,0,1,997
4263,5,41,30,1,1,1,60,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,5413001,13,43,541,2,15.75,1,0,0,0
4263,5,41,30,2,2,2,50,2,997,997,997,2,1,1,997,997,997,997,2,997, ,997,997, ,5413002,11,43,541,2,15.75,0,1,0,0
4263,5,41,30,3,3,1,25,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,5413003,6,43,541,2,15.75,1,0,0,0
4263,5,41,30,4,3,1,23,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,5413004,5,43,541,2,15.75,1,0,0,0
4263,5,41,30,5,3,1,21,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,5413005,5,43,541,2,15.75,1,0,0,0
4263,5,41,30,6,3,1,20,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,5413006,5,43,541,2,15.75,1,0,0,0
4263,5,41,30,7,3,1,18,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,5413007,4,43,541,2,15.75,1,0,0,0
4263,5,41,30,8,3,2,16, ,997,997,1,2,2,4,1,2,1,1,2,997, ,997,997, ,5413008,4,43,541,2,15.75,0,0,1,0
4263,5,41,30,9,3,1,15, ,997,997,997,2,2,4,1,2,1,1,2,997, ,997,997, ,5413009,4,43,541,2,15.75,0,0,1,0
4263,5,41,30,10,3,1,13,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5413010,3,43,541,2,15.75,0,0,1,0
4263,5,41,30,11,3,2,12,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5413011,3,43,541,2,15.75,0,0,1,0
4264,5,41,31,1,1,1,49,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,5413101,10,43,541,2,15.75,1,0,0,0
4264,5,41,31,2,2,2,40,1,997,997,1,2,1,1,997,997,997,997,2,997, ,997,997, ,5413102,9,43,541,2,15.75,0,1,0,0
4264,5,41,31,3,3,1,16,2,997,997,997,2,2,4,1,2,1,1,1,1,4,1,1,4,5413103,4,43,541,2,15.75,0,0,1,1
4264,5,41,31,4,3,2,14,2,997,997,997,2,2,997,1,2,1,1,1,1,2,1,1,1,5413104,3,43,541,2,15.75,0,0,1,1
4264,5,41,31,5,3,2,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5413105,1,43,541,2,15.75,0,0,1,997
4264,5,41,31,6,3,1,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5413106,1,43,541,2,15.75,0,0,1,997
4264,5,41,31,7,10,2,8,2,997,997,997,2,2,997,2,997,1,1,2,997, ,997,997, ,5413107,2,43,541,2,15.75,0,0,1,0
4264,5,41,31,8,10,2,6, ,997,997,997,997,997,997,2,997,1,0,2,997, ,997,997, ,5413108,2,43,541,2,15.75,0,0,1,0
4544,5,42,1,1,1,1,48,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,5420101,10,43,542,2,15.3125,1,0,0,0
4544,5,42,1,2,2,2,43,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,5420102,9,43,542,2,15.3125,0,1,0,0
4544,5,42,1,3,3,1,22,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,5420103,5,43,542,2,15.3125,1,0,0,0
4544,5,42,1,4,3,2,15,2,997,997,1,2,2,4,1,2,1,1,1,1,1,1,1,1,5420104,4,43,542,2,15.3125,0,0,1,1
4544,5,42,1,5,3,1,12,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5420105,3,43,542,2,15.3125,0,0,1,0
4545,5,42,27,1,1,2,45,2,997,997,1,1,1,3,997,997,997,997,2,997, ,997,997, ,5422701,10,43,542,2,15.3125,0,1,0,0
4545,5,42,27,2,3,2,14,1,997,997,997,2,2,997,1,1,2,997,1,1,5,1,1,4,5422702,3,43,542,2,15.3125,0,0,1,1
4545,5,42,27,3,5,1,6,2,997,997,997,997,997,997,1,1,2,997,2,997, ,997,997, ,5422703,2,43,542,2,15.3125,0,0,1,0
4546,5,42,16,1,1,2,26,1,997,997,1,1,1,3,997,997,997,997,2,997, ,997,997, ,5421601,6,43,542,2,15.3125,0,1,0,0
4546,5,42,16,2,3,1,10,2,997,997,997,2,2,997,1,1,2,997,1,1,2,1,1,1,5421602,3,43,542,2,15.3125,0,0,1,1
4546,5,42,16,3,3,1,7,2,997,997,997,2,2,997,1,1,2,997,1,1,1,2,997, ,5421603,2,43,542,2,15.3125,0,0,1,1
4546,5,42,16,4,3,2,4,2,1,2,997,997,997,997,1,1,2,997,997,997, ,997,997, ,5421604,1,43,542,2,15.3125,0,0,1,997
4547,5,42,11,1,1,1,28,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,5421101,6,43,542,2,15.3125,1,0,0,0
4547,5,42,11,2,2,2,27,1,997,997,1,2,1,1,997,997,997,997,2,997, ,997,997, ,5421102,6,43,542,2,15.3125,0,1,0,0
4547,5,42,11,3,3,1,9,2,997,997,997,2,2,997,1,2,1,1,1,1,1,2,997, ,5421103,2,43,542,2,15.3125,0,0,1,1
4547,5,42,11,4,3,1,8,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5421104,2,43,542,2,15.3125,0,0,1,0
4547,5,42,11,5,3,2,7,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5421105,2,43,542,2,15.3125,0,0,1,0
4547,5,42,11,6,3,1,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5421106,1,43,542,2,15.3125,0,0,1,997
4548,5,42,10,1,1,1,29,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,5421001,6,43,542,2,15.3125,1,0,0,0
4548,5,42,10,2,2,2,20,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,5421002,5,43,542,2,15.3125,0,1,0,0
4548,5,42,10,3,3,1,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5421003,1,43,542,2,15.3125,0,0,1,997
4548,5,42,10,4,3,1,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,5421004,1,43,542,2,15.3125,0,0,1,997
4549,5,42,9,1,1,1,42,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,5420901,9,43,542,2,15.3125,1,0,0,0
4549,5,42,9,2,2,2,29,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,5420902,6,43,542,2,15.3125,0,1,0,0
4549,5,42,9,3,3,2,9,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5420903,2,43,542,2,15.3125,0,0,1,0
4549,5,42,9,4,3,2,7,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5420904,2,43,542,2,15.3125,0,0,1,0
4549,5,42,9,5,3,2,5,2,1,2,997,997,997,997,1,2,1,0,2,997, ,997,997, ,5420905,2,43,542,2,15.3125,0,0,1,0
4549,5,42,9,6,3,2,5,2,1,2,997,997,997,997,1,2,1,1,2,997, ,997,997, ,5420906,2,43,542,2,15.3125,0,0,1,0
4550,5,42,8,1,1,1,49,2,997,997,997,2,2,1,997,997,997,997,2,997, ,997,997, ,5420801,10,43,542,2,15.3125,1,0,0,0
4550,5,42,8,2,2,2,35,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,5420802,8,43,542,2,15.3125,0,1,0,0
4550,5,42,8,3,3,2,16,2,997,997,1,2,2,4,1,2,1,1,2,997, ,997,997, ,5420803,4,43,542,2,15.3125,0,0,1,0
4550,5,42,8,4,3,2,14,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5420804,3,43,542,2,15.3125,0,0,1,0
4550,5,42,8,5,3,1,11,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,5420805,3,43,542,2,15.3125,0,0,1,0
